,CommID,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,videoId,textDisplay,textOriginal,canRate,viewerRating,likeCount,publishedAt,updatedAt,parentId
820,UgxsXZ643R6QDPW5qFh4AaABAg,Emma Beck,https://yt3.ggpht.com/a/AGF-l79eVDRo-pK295pprSkwARXes4Y5mahZ-hEY9Q=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCMVQGJQX_QYe3xzFg88SNBw,{'value': 'UCMVQGJQX_QYe3xzFg88SNBw'},iI48g7YTZFA,I just found your channel Danny and I’m proud to say I’m officially Greg,I just found your channel Danny and I’m proud to say I’m officially Greg,True,none,0,2019-12-06T06:21:39.000Z,2019-12-06T06:21:50.000Z,0
821,UgzNYTdBKvBSVSgttTt4AaABAg,Felina,https://yt3.ggpht.com/a/AGF-l7-ZxqDEtTHUFyagm2hY3V4jy3nEkwb5tBPh4Q=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC4rC05mI5AVF94n4juUvedQ,{'value': 'UC4rC05mI5AVF94n4juUvedQ'},iI48g7YTZFA,"if you have a home gym, you want to work out. so why is it a big deal that you have to walk a longer way to the bedroom lmao","if you have a home gym, you want to work out. so why is it a big deal that you have to walk a longer way to the bedroom lmao",True,none,442,2019-08-21T21:45:41.000Z,2019-08-21T21:45:41.000Z,0
822,UgzNYTdBKvBSVSgttTt4AaABAg.8yulfJvmFbW8yvAbhxjBn_,mashed,https://yt3.ggpht.com/a/AGF-l78rmxqv4i5B_TsGXn7rhYGqISSTSOeLnk7Dfw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCoPDhp0dqdAoLq0RvOcUAJA,{'value': 'UCoPDhp0dqdAoLq0RvOcUAJA'},iI48g7YTZFA,domanddev yeah,domanddev yeah,True,none,0,2019-08-22T01:32:23.000Z,2019-08-22T01:32:23.000Z,UgzNYTdBKvBSVSgttTt4AaABAg
823,UgzNYTdBKvBSVSgttTt4AaABAg.8yulfJvmFbW8yv1UfAwymf,domanddev,https://yt3.ggpht.com/a/AGF-l79Vt1oMq1yCMQ4Lhu0yHjnRI1e6i2hf3S41JA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCnRisUvPaN-e4eykeHZ9Gcg,{'value': 'UCnRisUvPaN-e4eykeHZ9Gcg'},iI48g7YTZFA,Not only that. It’s still FAR more convenient than driving to the gym lol,Not only that. It’s still FAR more convenient than driving to the gym lol,True,none,13,2019-08-22T00:12:38.000Z,2019-08-22T00:12:38.000Z,UgzNYTdBKvBSVSgttTt4AaABAg
824,UgzNYTdBKvBSVSgttTt4AaABAg.8yulfJvmFbW8yuzWOupklL,mashed,https://yt3.ggpht.com/a/AGF-l78rmxqv4i5B_TsGXn7rhYGqISSTSOeLnk7Dfw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCoPDhp0dqdAoLq0RvOcUAJA,{'value': 'UCoPDhp0dqdAoLq0RvOcUAJA'},iI48g7YTZFA,Wevena exactly what I was thinking!,Wevena exactly what I was thinking!,True,none,14,2019-08-21T23:46:40.000Z,2019-08-21T23:46:40.000Z,UgzNYTdBKvBSVSgttTt4AaABAg
825,Ugw4WqdxedBq0H7eiAd4AaABAg,Alex V,https://yt3.ggpht.com/a/AGF-l7-yMCDnvayhtd7pJNFti4hkbA84iV2cmg8XGA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UClQHBHlbAnWVM1KIat4JB2w,{'value': 'UClQHBHlbAnWVM1KIat4JB2w'},iI48g7YTZFA,"lol my dad built our house and we helped him. It is pretty common in third world countries like people like to call us 😂😂😂

They are not building their house. They are paying someone to do it.","lol my dad built our house and we helped him. It is pretty common in third world countries like people like to call us 😂😂😂

They are not building their house. They are paying someone to do it.",True,none,0,2019-12-08T22:20:54.000Z,2019-12-08T22:21:22.000Z,0
826,UgzlFTsc3piFVpKhSEt4AaABAg,Hadia A,https://yt3.ggpht.com/a/AGF-l79rky88WkFHZpn8UquvtFhWH4H3YQ2RfzWFnw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCEKyH0PMHi8kUXozXUTafvw,{'value': 'UCEKyH0PMHi8kUXozXUTafvw'},iI48g7YTZFA,"13:27 didn’t the sub button used to be up there?? Like wayyyyy back 

Edit: I just looked it up and it was indeed in the upper right hand corner in like 2012.","13:27 didn’t the sub button used to be up there?? Like wayyyyy back 

Edit: I just looked it up and it was indeed in the upper right hand corner in like 2012.",True,none,0,2019-12-04T08:41:07.000Z,2019-12-04T08:43:25.000Z,0
827,UgzYzxO61DnjR6W_kxF4AaABAg,Luciana Varela,https://yt3.ggpht.com/a/AGF-l79rml4K4fbZmYWP56CGfn6b8ejFyBLPT62k=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC3AFr6zOBYon9yqDTlj8TbA,{'value': 'UC3AFr6zOBYon9yqDTlj8TbA'},iI48g7YTZFA,"great video! although, who else cringed when he said ""when has the subscribe button ever been at the top of the video?"" and thought of youtube's first layout? it was there! hahaha","great video! although, who else cringed when he said ""when has the subscribe button ever been at the top of the video?"" and thought of youtube's first layout? it was there! hahaha",True,none,0,2019-12-06T23:19:50.000Z,2019-12-06T23:19:50.000Z,0
828,UgxvR9ccue1v_Z8Exp14AaABAg,Amber,https://yt3.ggpht.com/a/AGF-l7_KiAVYcsGI71O_8LZdliH_BmyGUuhcyoMAfA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UClZn-EEumy8d7d0xilOLZjg,{'value': 'UClZn-EEumy8d7d0xilOLZjg'},iI48g7YTZFA,Jeez your view to subscriber ratio is amazing! 👌 someone who’s subscribers actually watch their video! Meanwhile Jake Paul can’t even hit a mil on some videos 😒,Jeez your view to subscriber ratio is amazing! 👌 someone who’s subscribers actually watch their video! Meanwhile Jake Paul can’t even hit a mil on some videos 😒,True,none,1,2020-01-04T18:54:27.000Z,2020-01-04T18:54:27.000Z,0
829,Ugzmjh_zxfrv_V6ejBh4AaABAg,Rieke Ja,https://yt3.ggpht.com/a/AGF-l78SVGMr118oEiDRL_ksbB59kEivZCF7K56eHQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCYlJqh5QfmetciF7OYxplFw,{'value': 'UCYlJqh5QfmetciF7OYxplFw'},iI48g7YTZFA,"Drew is leaving his wife?!







For 2 months... for the tour....
 buy tickets now","Drew is leaving his wife?!







For 2 months... for the tour....
 buy tickets now",True,none,1402,2019-08-21T19:03:55.000Z,2019-08-21T19:03:55.000Z,0
830,Ugzmjh_zxfrv_V6ejBh4AaABAg.8yuU9VZj0am8yv9ahm7A70,Sorted Pants,https://yt3.ggpht.com/a/AGF-l7_RKGoHVJdQIjOLVy9_pimwpPav2fe_M50ITA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCzAi15wlClVs7xR24hKtubg,{'value': 'UCzAi15wlClVs7xR24hKtubg'},iI48g7YTZFA,silentlore I wish I wasn’t a crackbaby who lived in a two-block deep home with an iron trapdoor above my head,silentlore I wish I wasn’t a crackbaby who lived in a two-block deep home with an iron trapdoor above my head,True,none,0,2019-08-22T01:23:30.000Z,2019-08-22T01:23:30.000Z,Ugzmjh_zxfrv_V6ejBh4AaABAg
831,Ugzmjh_zxfrv_V6ejBh4AaABAg.8yuU9VZj0am8yuck6ZbwJR,Wxffles,https://yt3.ggpht.com/a/AGF-l7910LnbGFvG-7wURTV2cl9aUTshSMfHVI3Osw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCF7TrTdML_HMNX8V4YhfRKg,{'value': 'UCF7TrTdML_HMNX8V4YhfRKg'},iI48g7YTZFA,@silentlore same,@silentlore same,True,none,0,2019-08-21T20:27:42.000Z,2019-08-21T20:27:42.000Z,Ugzmjh_zxfrv_V6ejBh4AaABAg
832,Ugzmjh_zxfrv_V6ejBh4AaABAg.8yuU9VZj0am8yucRTYdK4X,silentlore,https://yt3.ggpht.com/a/AGF-l79HiDk2X5_uXSyq5VC4IoP_MOBManQl2EeISQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCr3Gcwt4JYlRE1urp7pwi-Q,{'value': 'UCr3Gcwt4JYlRE1urp7pwi-Q'},iI48g7YTZFA,"Wish I had money, and lived in America and not 13 years old","Wish I had money, and lived in America and not 13 years old",True,none,1,2019-08-21T20:25:01.000Z,2019-08-21T20:25:33.000Z,Ugzmjh_zxfrv_V6ejBh4AaABAg
833,Ugzmjh_zxfrv_V6ejBh4AaABAg.8yuU9VZj0am8yublo7_Cj1,Nicholas Santini,https://yt3.ggpht.com/a/AGF-l78iyXqzeNTUjR-1Fvx3HoMYmcytJXk_1_uKNw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCfpJ54icM5Ie-sJbhvvO3UQ,{'value': 'UCfpJ54icM5Ie-sJbhvvO3UQ'},iI48g7YTZFA,not gunna lie you had us in the first half,not gunna lie you had us in the first half,True,none,2,2019-08-21T20:19:11.000Z,2019-08-21T20:19:11.000Z,Ugzmjh_zxfrv_V6ejBh4AaABAg
834,UgwsRpq7xP9lX0I2ooF4AaABAg,bamboodamboo 3,https://yt3.ggpht.com/a/AGF-l7_VCLAdT87K9w8Z5aEPM5zoiU3u92geb0IEiQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCmTCnNieK0Ay435FuEp-uYQ,{'value': 'UCmTCnNieK0Ay435FuEp-uYQ'},iI48g7YTZFA,"Just do /gamemode c, you’ll be done with the house in no time","Just do /gamemode c, you’ll be done with the house in no time",True,none,1,2020-01-02T15:46:35.000Z,2020-01-02T15:46:35.000Z,0
835,UgwsRpq7xP9lX0I2ooF4AaABAg.93IA5M0DNtJ93Iot-56j5e,george willson,https://yt3.ggpht.com/a/AGF-l78Hkuh23UzrNGOGljyJtlqmTdNF2o0nRA2XYw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCE_zoADLsPutc1ei5rzU-wA,{'value': 'UCE_zoADLsPutc1ei5rzU-wA'},iI48g7YTZFA,that no how work,that no how work,True,none,0,2020-01-02T21:51:45.000Z,2020-01-02T21:51:45.000Z,UgwsRpq7xP9lX0I2ooF4AaABAg
836,Ugw7QVMp4LPovSjSypp4AaABAg,Shimeih,https://yt3.ggpht.com/a/AGF-l7_LlB9jXw8OQLzKd_uCeEdaak8UDa6VMP54Tw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCg9bWmdMarJb99orpudp9dA,{'value': 'UCg9bWmdMarJb99orpudp9dA'},iI48g7YTZFA,I don't get how sane people sit down and watch such content.. I'm honestly mind blown. Gosh.,I don't get how sane people sit down and watch such content.. I'm honestly mind blown. Gosh.,True,none,1,2019-12-15T17:19:48.000Z,2019-12-15T17:19:48.000Z,0
837,Ugw2Z2FkEalBhT1dcF54AaABAg,KDUBBZ,https://yt3.ggpht.com/a/AGF-l797bim3Kx7_JbCkbbVFTUz587XvulzeHjh4zA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCOLi9fRb0yMrkh_6GemDe8A,{'value': 'UCOLi9fRb0yMrkh_6GemDe8A'},iI48g7YTZFA,"You gained a sub good sir, I want to contribute to your future 10 million dollar home and then make my own YouTube video shaming you for losing relatability 😎","You gained a sub good sir, I want to contribute to your future 10 million dollar home and then make my own YouTube video shaming you for losing relatability 😎",True,none,1,2019-12-23T01:56:08.000Z,2019-12-23T01:56:08.000Z,0
838,UgybH1H5NI1IikJGPCN4AaABAg,Cassandra Calder,https://yt3.ggpht.com/a/AGF-l78m7vxwAaCjrpaR0sUaT-xu3yc5hLE9cxE2CA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC7Cl336DVnc03B7Ki8Aadgg,{'value': 'UC7Cl336DVnc03B7Ki8Aadgg'},iI48g7YTZFA,I know people with actual rich people problems like my rich cousins and me who inherited a big house that was owned by our now passed great grandmother who was confined to the bottom floor for the last 10 years of her life and most of the top floors of the house is uninhabitable... WE CAN'T EVEN DO CERTAIN THINGS TO IT BECAUSE IT IS A PROTECTED BUILDING.,I know people with actual rich people problems like my rich cousins and me who inherited a big house that was owned by our now passed great grandmother who was confined to the bottom floor for the last 10 years of her life and most of the top floors of the house is uninhabitable... WE CAN'T EVEN DO CERTAIN THINGS TO IT BECAUSE IT IS A PROTECTED BUILDING.,True,none,1,2019-12-05T13:58:30.000Z,2019-12-05T13:58:30.000Z,0
839,UgyQvvgKpVaj2HP-s8N4AaABAg,Matt Trollston,https://yt3.ggpht.com/a/AGF-l78x1_0wIWgiXuhV7Wk3gSYjmggz5yzIdFKl=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCh6y0Y8XUEpEY9_kGmEh7bQ,{'value': 'UCh6y0Y8XUEpEY9_kGmEh7bQ'},iI48g7YTZFA,"""We built our own house"" ""The workers put in the wrong tile""","""We built our own house"" ""The workers put in the wrong tile""",True,none,1098,2019-08-23T21:33:15.000Z,2019-08-23T21:33:15.000Z,0
840,UgyQvvgKpVaj2HP-s8N4AaABAg.8yztpwPlgPG8zJ_j1q5me5,Hello there bois,https://yt3.ggpht.com/a/AGF-l7_JXsaPIOp0Tzzd-PIGH0F2Nj21fJywOIzkjg=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCo58Iu3hAAAy7CKXptxH5lg,{'value': 'UCo58Iu3hAAAy7CKXptxH5lg'},iI48g7YTZFA,Right a normal human being would say “we had our house custom built.”,Right a normal human being would say “we had our house custom built.”,True,none,14,2019-08-31T22:21:35.000Z,2019-08-31T22:21:35.000Z,UgyQvvgKpVaj2HP-s8N4AaABAg
841,UgyQvvgKpVaj2HP-s8N4AaABAg.8yztpwPlgPG8zGGqh7KWSH,DW,https://yt3.ggpht.com/a/AGF-l7-grqQklVJFygkEl1spVGjH2wqCoJJKyxUXRQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCFHrgNh4JiM1pIIznlWD-sQ,{'value': 'UCFHrgNh4JiM1pIIznlWD-sQ'},iI48g7YTZFA,Cake Walking apparently paying someone to do something for you means you did it now,Cake Walking apparently paying someone to do something for you means you did it now,True,none,26,2019-08-30T15:30:09.000Z,2019-08-30T15:30:09.000Z,UgyQvvgKpVaj2HP-s8N4AaABAg
842,UgyQvvgKpVaj2HP-s8N4AaABAg.8yztpwPlgPG8zEky48ujWR,Justice Riley,https://yt3.ggpht.com/a/AGF-l7-jJdwgnapaNJ5yD3mWJZRU9gz42levohW7hA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC1RyirKZpQ3-XcGbQsBQzcg,{'value': 'UC1RyirKZpQ3-XcGbQsBQzcg'},iI48g7YTZFA,Best comment.,Best comment.,True,none,5,2019-08-30T01:23:34.000Z,2019-08-30T01:23:34.000Z,UgyQvvgKpVaj2HP-s8N4AaABAg
843,Ugw4_MjzTAxWoV1UfOx4AaABAg,RC-2527 Gamma,https://yt3.ggpht.com/a/AGF-l79NXKO3qeJ75QBYadofBGCJCJs-czi6OuqjLQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCScB1ClpKp2IshUX4AN9Ibw,{'value': 'UCScB1ClpKp2IshUX4AN9Ibw'},iI48g7YTZFA,How did he know I’m wearing pants? I need NordVPN to protect me!,How did he know I’m wearing pants? I need NordVPN to protect me!,True,none,2,2019-12-11T05:50:05.000Z,2019-12-11T05:50:05.000Z,0
844,UgxKc4wgdR4gQOWluR14AaABAg,TUSHAR SATYA,https://yt3.ggpht.com/a/AGF-l78Uw8mEjvowlo8nCIyoEqvk3gELC4J38siMiw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC7H8pCNLqPqaR1dDKPSYJIQ,{'value': 'UC7H8pCNLqPqaR1dDKPSYJIQ'},iI48g7YTZFA,Christmas Mail CD during promotion❤❤😂,Christmas Mail CD during promotion❤❤😂,True,none,0,2019-12-26T16:11:49.000Z,2019-12-26T16:11:49.000Z,0
845,UgzaMgheknlDKrBD_W14AaABAg,Official_lowkeyx,https://yt3.ggpht.com/a/AGF-l79jV2KGaX4VPSP_9_l8q3seSVMRKvf4D9IBoA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC3OYWMwZVKuc8BwUxPGftVA,{'value': 'UC3OYWMwZVKuc8BwUxPGftVA'},iI48g7YTZFA,lol my paw paw built his own house,lol my paw paw built his own house,True,none,1,2020-01-03T05:26:40.000Z,2020-01-03T05:26:40.000Z,0
846,UgwcBo1nfafC8tGSfkd4AaABAg,TheBlarggle,https://yt3.ggpht.com/a/AGF-l79RqiJw5jkCbm-u6kQHjtGKZEHI6Rj3mpwQkQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UClTGxxVEPO9yJb139odosqg,{'value': 'UClTGxxVEPO9yJb139odosqg'},iI48g7YTZFA,These people legitimately don't deserve to live.,These people legitimately don't deserve to live.,True,none,1,2019-12-29T11:05:46.000Z,2019-12-29T11:05:46.000Z,0
847,UgygiVaQcHD4ToNdBH94AaABAg,skj !,https://yt3.ggpht.com/a/AGF-l7_bk1PYwichb1g6w7435QdAcQl8j_6_3vIC7A=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCQnA09NQOGwp8569DcTh2lA,{'value': 'UCQnA09NQOGwp8569DcTh2lA'},iI48g7YTZFA,"**has 4 people in their family**


**buys house with 11 bedrooms**","**has 4 people in their family**


**buys house with 11 bedrooms**",True,none,614,2019-08-22T13:42:36.000Z,2019-08-22T13:42:36.000Z,0
848,UgygiVaQcHD4ToNdBH94AaABAg.8ywUAzv-MuH8yyGrRJ6Zp2,skj !,https://yt3.ggpht.com/a/AGF-l7_bk1PYwichb1g6w7435QdAcQl8j_6_3vIC7A=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCQnA09NQOGwp8569DcTh2lA,{'value': 'UCQnA09NQOGwp8569DcTh2lA'},iI48g7YTZFA,"Wow, thank you for all the likes (:","Wow, thank you for all the likes (:",True,none,0,2019-08-23T06:24:41.000Z,2019-08-23T06:24:41.000Z,UgygiVaQcHD4ToNdBH94AaABAg
849,UgygiVaQcHD4ToNdBH94AaABAg.8ywUAzv-MuH8yyDXSWX-U2,kylie xoxo,https://yt3.ggpht.com/a/AGF-l79s5GdaaKRf1g5odqXH8kF8bX0WLFXfsC5spg=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCe-2BLgpeLrpKaCJJqUibdg,{'value': 'UCe-2BLgpeLrpKaCJJqUibdg'},iI48g7YTZFA,legit they only need a 2 bedroom the kids can share a room lmao,legit they only need a 2 bedroom the kids can share a room lmao,True,none,1,2019-08-23T05:55:36.000Z,2019-08-23T05:55:36.000Z,UgygiVaQcHD4ToNdBH94AaABAg
850,UgygiVaQcHD4ToNdBH94AaABAg.8ywUAzv-MuH8yxpwQ-1v55,Party with the piløts,https://yt3.ggpht.com/a/AGF-l7-slQ-Zz6MEWIdT71pfu0GWw4Ad2SBuxxqYBA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCpiq3BL-66rB8JpnSf0Z8fw,{'value': 'UCpiq3BL-66rB8JpnSf0Z8fw'},iI48g7YTZFA,"*has 11 people in their family* 

*buys 4 bedroom house*.    

Oh wait, that’s me nvm keep scrolling people","*has 11 people in their family* 

*buys 4 bedroom house*.    

Oh wait, that’s me nvm keep scrolling people",True,none,16,2019-08-23T02:20:42.000Z,2019-08-23T02:20:42.000Z,UgygiVaQcHD4ToNdBH94AaABAg
851,UgygiVaQcHD4ToNdBH94AaABAg.8ywUAzv-MuH8yxjW8whHCH,TM,https://yt3.ggpht.com/a/AGF-l79Re3sZTPzHrdg8PEn77bCn592_yaXWz12x9w=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCQYimoHYOBPPxCtHxx1BNCA,{'value': 'UCQYimoHYOBPPxCtHxx1BNCA'},iI48g7YTZFA,Eat the rich,Eat the rich,True,none,14,2019-08-23T01:24:32.000Z,2019-08-23T01:24:32.000Z,UgygiVaQcHD4ToNdBH94AaABAg
852,UgygiVaQcHD4ToNdBH94AaABAg.8ywUAzv-MuH8yx_x5iwWPh,Excel Okafor,https://yt3.ggpht.com/a/AGF-l78isAMyFHtqiVS3lPSPesUITEGtgVugqXFtiQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCsV8JJmZwcJ7H2AnYdbggPg,{'value': 'UCsV8JJmZwcJ7H2AnYdbggPg'},iI48g7YTZFA,Now that’s what I call logic,Now that’s what I call logic,True,none,6,2019-08-23T00:00:59.000Z,2019-08-23T00:00:59.000Z,UgygiVaQcHD4ToNdBH94AaABAg
853,UgxSEGdKFT6JE9HgerB4AaABAg,cringe channel,https://yt3.ggpht.com/a/AGF-l7_EQ4uqi5HVWeNq0xmaHhgWbZAUzcYqF_vr1w=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCldLhnllRFGUcnoEISoYWYg,{'value': 'UCldLhnllRFGUcnoEISoYWYg'},iI48g7YTZFA,"this is the only topic you know about that starts with ""losing your""","this is the only topic you know about that starts with ""losing your""",True,none,1,2019-12-15T04:29:40.000Z,2019-12-15T04:29:40.000Z,0
854,UgxpAokirg67bPC2AHB4AaABAg,It'sThatOneChickAgain CallThePoPo,https://yt3.ggpht.com/a/AGF-l78H3fWfs_yOXW-xXqhLYQ134qMPMr6gSTTyYw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCg8ggUxg5R-BZ51XfE-GHVw,{'value': 'UCg8ggUxg5R-BZ51XfE-GHVw'},iI48g7YTZFA,I live in a 2 bedroom trailer with 5 people. I legitimately sleep in the living room.... I can't even imagine.... 11 rooms.... 11 bathrooms...... I'm legitimately shaking just thinking about it....,I live in a 2 bedroom trailer with 5 people. I legitimately sleep in the living room.... I can't even imagine.... 11 rooms.... 11 bathrooms...... I'm legitimately shaking just thinking about it....,True,none,0,2020-01-13T16:39:28.000Z,2020-01-13T16:39:28.000Z,0
855,UgyCtae3QEUTc5QlvWN4AaABAg,MrArmenian17,https://yt3.ggpht.com/a/AGF-l7-b3NUK_maJD_QuspyLcJjtlVyAX59uXRrAIA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCpld5QCX7r4Puc6n4fh16Zw,{'value': 'UCpld5QCX7r4Puc6n4fh16Zw'},iI48g7YTZFA,I got $5 that says they implement some kind of bots to comment on their page acting supportive. Maybe someone should have millions of these kinds of spam bots and just go around smearing all the ridiculous social media and youtube pages on the internet. Anyone can steal this idea...feel free.,I got $5 that says they implement some kind of bots to comment on their page acting supportive. Maybe someone should have millions of these kinds of spam bots and just go around smearing all the ridiculous social media and youtube pages on the internet. Anyone can steal this idea...feel free.,True,none,1,2019-12-21T01:06:52.000Z,2019-12-21T01:06:52.000Z,0
856,UgzLHWDmDDmdV9q-0I14AaABAg,Stone S,https://yt3.ggpht.com/a/AGF-l7--LLoT-yHM2_N-2E3vV528t8Z_T_rRJQv1MA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCmQkZF-CPx6NHvOiMVgOlxQ,{'value': 'UCmQkZF-CPx6NHvOiMVgOlxQ'},iI48g7YTZFA,Can I offer them an egg in this tryin' time?,Can I offer them an egg in this tryin' time?,True,none,1,2020-01-13T19:48:40.000Z,2020-01-13T19:48:40.000Z,0
857,Ugz7I-_YtZHpz5x7lKF4AaABAg,Sydney Black,https://yt3.ggpht.com/a/AGF-l7-MKNdHgM2GxGvQuFWIaIYJf1NOUqx5vZuCwA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC4bTxqUQUomE5iRk2yHLvPg,{'value': 'UC4bTxqUQUomE5iRk2yHLvPg'},iI48g7YTZFA,their kids are gonna have so many problems when they are older,their kids are gonna have so many problems when they are older,True,none,3997,2019-08-21T23:57:16.000Z,2019-08-21T23:57:16.000Z,0
858,Ugz7I-_YtZHpz5x7lKF4AaABAg.8yv-ize6f209-LRRpYkh-t,Gronkle Vlonkle,https://yt3.ggpht.com/a/AGF-l7_bJzkLwYui9xb6C4sdmN2IZD1rztCLoFoIQQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCR1ccsQNV5mEjq2_1B0J8zQ,{'value': 'UCR1ccsQNV5mEjq2_1B0J8zQ'},iI48g7YTZFA,"I kinda feel bad for their kids. They don't know of all the manipulation that's happening. Whether or not they become spoiled brats or not, it's not their fault. They weren't given the opportunity to change like a lot of people, THEY'RE KIDS.","I kinda feel bad for their kids. They don't know of all the manipulation that's happening. Whether or not they become spoiled brats or not, it's not their fault. They weren't given the opportunity to change like a lot of people, THEY'RE KIDS.",True,none,0,2019-09-26T12:10:20.000Z,2019-09-26T12:10:20.000Z,Ugz7I-_YtZHpz5x7lKF4AaABAg
859,Ugz7I-_YtZHpz5x7lKF4AaABAg.8yv-ize6f208zyC_qJKs6O,Sxpreme -,https://yt3.ggpht.com/a/AGF-l78VGF5Io_wFicqcUGXWOcKp2-HVuDzUAw3nlw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCFmcQUTqxggiFUkBkrO36IA,{'value': 'UCFmcQUTqxggiFUkBkrO36IA'},iI48g7YTZFA,That's a damn lie. I wish my family was rich,That's a damn lie. I wish my family was rich,True,none,0,2019-09-17T02:18:43.000Z,2019-09-17T02:18:43.000Z,Ugz7I-_YtZHpz5x7lKF4AaABAg
860,Ugz7I-_YtZHpz5x7lKF4AaABAg.8yv-ize6f208zxWg8MGvTv,Jackson Barinowski,https://yt3.ggpht.com/a/AGF-l78JFat8PWWeWbt5wLKOW_JmYntO6hF16EGzvg=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCTd1QGH0WKFnY5APsKvPHEA,{'value': 'UCTd1QGH0WKFnY5APsKvPHEA'},iI48g7YTZFA,"""oh No dAdDy WoNt LeT mE dRiVe tHe LaMbO tOdAy""","""oh No dAdDy WoNt LeT mE dRiVe tHe LaMbO tOdAy""",True,none,0,2019-09-16T19:55:06.000Z,2019-09-16T19:55:06.000Z,Ugz7I-_YtZHpz5x7lKF4AaABAg
861,Ugz7I-_YtZHpz5x7lKF4AaABAg.8yv-ize6f208ztsZ40xRyk,Ania Majewska,https://yt3.ggpht.com/a/AGF-l79KEYxoLLp1-jIp3sOvBoCpTDRIGzjzoXTItQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCEqRagwDhT9fhZzNpMfnQAw,{'value': 'UCEqRagwDhT9fhZzNpMfnQAw'},iI48g7YTZFA,"They literally had Camera in their face since their were born, that's literal Child abuse. They are gonna end up with So many mental health issues","They literally had Camera in their face since their were born, that's literal Child abuse. They are gonna end up with So many mental health issues",True,none,1,2019-09-15T09:58:01.000Z,2019-09-15T09:58:01.000Z,Ugz7I-_YtZHpz5x7lKF4AaABAg
